against_bug;against_dark;against_dragon;against_electric;against_fairy;against_fight;against_fire;against_flying;against_ghost;against_grass;against_ground;against_ice;against_normal;against_poison;against_psychic;against_rock;against_steel;against_water;attack;base_happiness;defense;experience_growth;height_m;hp;sp_attack;sp_defense;speed;weight_kg;is_legendary
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,333333333;0,5;0,128888889;0,442173077;0,020979021;0,173228346;0,163043478;0,066666667;0,228571429;0,009895779;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,444444444;0,714285714;0,195555556;0,442173077;0,048951049;0,232283465;0,27173913;0,138095238;0,314285714;0,032003369;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,638888889;0,5;0,328888889;0,442173077;0,083916084;0,311023622;0,461956522;0,280952381;0,371428571;0,044109906;0
0,2;0,333333333;0,5;0,125;0,142857143;0,125;0,466666667;0,466666667;0,5;0;0,25;0,466666667;1;0,5;0,5;0,2;0,428571429;0,066666667;0,138888889;0,5;0,133333333;0,442173077;0;0,153543307;0,217391304;0,238095238;0,285714286;0,001158017;0
0,2;0,333333333;0,5;0,125;0,142857143;0,125;0,466666667;0,466666667;0,5;0;0,25;0,466666667;1;0,5;0,5;0,2;0,428571429;0,066666667;0,361111111;0,5;0,266666667;0,442173077;0,048951049;0,232283465;0,625;0,404761905;0,485714286;0,01515949;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,066666667;0,066666667;0,5;0,466666667;0,5;0,2;0,5;0,25;0,25;0,2;1;0,466666667;0,666666667;0,5;0,155555556;0;0,048951049;0,25984252;0,108695652;0,047619048;0,302857143;0,033056111;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,066666667;0,066666667;0,5;0,466666667;0,5;0,2;0,5;0,25;0,25;0,2;1;0,466666667;0,888888889;0,5;0,244444444;0;0,097902098;0,377952756;0,298913043;0,142857143;0,302857143;0,107800821;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,205555556;0,5;0,502222222;0;0,020979021;0,114173228;0,173913043;0,323809524;0,142857143;0,059901042;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,261111111;0,5;0,724444444;0;0,076923077;0,232283465;0,201086957;0,561904762;0,142857143;0,157279714;0
0,2;0,333333333;0,5;0,25;0,428571429;0,125;0,466666667;0,466666667;0,5;0,066666667;0,125;0,2;1;0,5;0,25;0,466666667;0,428571429;0,2;0,133333333;0,5;0,177777778;0,384615385;0;0,153543307;0,10326087;0,119047619;0,177142857;0,00347405;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,125;1;1;0,5;0;0,0625;0,466666667;1;1;0,25;0,466666667;0,428571429;0,066666667;0,355555556;0,5;0,4;0,384615385;0,020979021;0,232283465;0,320652174;0,357142857;0,177142857;0,006737551;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,494444444;0,5;0,2;0,384615385;0,048951049;0,271653543;0,456521739;0,142857143;0,348571429;0,024423624;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,138888889;0,5;0,164444444;0,442173077;0,006993007;0,114173228;0,108695652;0,104761905;0,371428571;0,005684809;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,416666667;0,5;0,431111111;0,442173077;0,06993007;0,271653543;0,380434783;0,39047619;0,2;0,040425308;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,222222222;0,714285714;0,288888889;0,384615385;0,013986014;0,232283465;0,190217391;0,333333333;0,514285714;0,004000421;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,333333333;0,5;0,133333333;0,384615385;0,034965035;0,212598425;0,27173913;0,047619048;0,457142857;0,030950626;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,555555556;0,5;0,222222222;0,384615385;0,062937063;0,330708661;0,407608696;0,142857143;0,628571429;0,035161596;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,166666667;0,5;0,177777778;0,384615385;0,013986014;0,173228346;0,282608696;0,157142857;0,171428571;0,003368776;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,305555556;0,5;0,288888889;0,384615385;0,020979021;0,271653543;0,418478261;0,276190476;0,457142857;0,00968523;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,238888889;0,5;0,191111111;0,384615385;0,006993007;0,295275591;0,255434783;0,2;0,165714286;0,006527003;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,066666667;0,2;0,5;1;0,25;0,2;1;0,25;0,25;0,066666667;0,142857143;0,2;0,433333333;0,5;0,28;0,384615385;0,048951049;0,433070866;0,445652174;0,295238095;0,194285714;0,031371723;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,527777778;0,714285714;0,271111111;0,192307692;0,06993007;0,291338583;0,27173913;0,219047619;0,628571429;0,021265396;0
0;1;0,5;0,5;0,428571429;0;0,2;0,2;1;0,066666667;0;0,466666667;0;0,25;0,25;0,466666667;0,428571429;0,2;0,25;0,5;0,128888889;1;0,013986014;0,350393701;0,27173913;0,114285714;0,371428571;0,001158017;0
0;1;0,5;0,5;0,428571429;0;0,2;0,2;1;0,066666667;0;0,466666667;0;0,25;0,25;0,466666667;0,428571429;0,2;0,416666667;0,5;0,173333333;1;0,06993007;0,586614173;0,434782609;0,161904762;0,428571429;0,015685862;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,338888889;0;0,173333333;0,384615385;0,013986014;0,212598425;0,184782609;0,171428571;0,457142857;0,005684809;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,727777778;1;0,395555556;0,384615385;0,06993007;0,251968504;0,239130435;0,361904762;0,742857143;0,034951047;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,305555556;0,25;0,244444444;0,192307692;0,048951049;0,232283465;0,516304348;0,404761905;0,571428571;0,004526792;0
0,2;0;0,5;0,5;1;0,25;0,2;0,2;0,25;0,066666667;0;0,466666667;1;0,5;0;0,466666667;0,428571429;0,2;0,666666667;0,25;0,208888889;0,442173077;0,048951049;0,38976378;0,516304348;0,152380952;0,377142857;0,028634593;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,277777778;0,5;0,164444444;0,192307692;0,020979021;0,188976378;0,173913043;0,080952381;0,457142857;0,004000421;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,427777778;0,5;0,262222222;0,192307692;0,055944056;0,275590551;0,293478261;0,185714286;0,611428571;0,046004843;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,138888889;0,5;0,2;0,192307692;0;0,173228346;0,298913043;0,142857143;0,228571429;0,000526371;0
0,2;0;0,5;0,25;0,428571429;0,25;0,2;0,2;0,25;0,066666667;0,5;0,2;1;0,25;0;0,2;0,428571429;0,2;0,322222222;0,5;0,186666667;0,384615385;0,013986014;0,244094488;0,168478261;0,1;0,394285714;0,02010738;0
0,2;0;0,5;0,25;0,428571429;0,25;0,2;0,2;0,25;0,066666667;0,5;0,2;1;0,25;0;0,2;0,428571429;0,2;0,488888889;0,5;0,275555556;0,384615385;0,055944056;0,401574803;0,331521739;0,195238095;0,451428571;0,039898937;0
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,105555556;0,5;0,36;0,384615385;0,020979021;0,220472441;0,076086957;0,314285714;0,102857143;0,063585641;0
0,2;1;0,25;0,25;0,142857143;0,25;0,466666667;0,066666667;1;0,066666667;0,5;0,066666667;0,5;0;0,0625;0,066666667;0,142857143;0,2;0,466666667;0,5;0,493333333;0,384615385;0,076923077;0,25984252;0,375;0,457142857;0,16;0,196757553;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,066666667;0,066666667;0,5;0,466666667;0,5;0,2;0,5;0,25;0,25;0,2;1;0,466666667;0,416666667;0,5;0,4;0,384615385;0,020979021;0,192913386;0;0,119047619;0,028571429;0,015685862;0
0,2;0,333333333;0;0,25;0,428571429;0,0625;0,2;0,2;1;0,2;0,25;0,2;1;1;0,125;0,2;1;0,2;0,111111111;0,5;0,177777778;0,384615385;0,027972028;0,07480315;0,326086957;0,333333333;0,314285714;0,013580377;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0;1;0;0,192307692;0,027972028;0,38976378;0,027173913;0,214285714;0,142857143;0,02558164;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,25;0,2;0,2;0;0,066666667;0;0,466666667;1;0,5;0,25;0,466666667;0,428571429;0,2;0,333333333;0,25;0,177777778;0,442173077;0,020979021;0,295275591;0,445652174;0,104761905;0,491428571;0,001894936;0
0,2;0,333333333;0,5;0,25;1;0;0,2;0,2;0,5;0,2;0,25;0,2;0;0,25;0;0,2;0,428571429;0,2;0,483333333;0,5;0,457777778;0,384615385;0,055944056;0,192913386;0,445652174;0,419047619;0,171428571;0,113590904;0
0,2;0,333333333;1;0;1;0,25;0,066666667;0,2;0,5;0,2;0,25;1;1;0,25;0,25;0,066666667;0,428571429;0,2;0,361111111;0,5;0,177777778;0,625;0,034965035;0,224409449;0,163043478;0,119047619;0,211428571;0,021475945;0
0,2;0,333333333;1;0;1;0,25;0,066666667;0,2;0,5;0,2;0,25;1;1;0,25;0,25;0,066666667;0,428571429;0,2;0,472222222;0,5;0,266666667;0,625;0,083916084;0,263779528;0,217391304;0,166666667;0,44;0,0588483;0
0,2;0,333333333;1;0;1;0,25;0,066666667;0,2;0,5;0,2;0,25;1;1;0,25;0,25;0,066666667;0,428571429;0,2;0,916666667;0,5;0,488888889;0,625;0,118881119;0,421259843;0,597826087;0,357142857;0,497142857;0,099905253;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,444444444;0,5;0,155555556;0,625;0,027972028;0,527559055;0,163043478;0,30952381;0;0,110432677;0
0,066666667;0;0,5;0,25;1;0,25;0,2;0,466666667;0,5;0,2;0,25;0,2;1;0,5;0,5;0,066666667;0,428571429;0,2;0,361111111;0,5;0,155555556;0,442173077;0,034965035;0,153543307;0,135869565;0,095238095;0,314285714;0,021160122;0
0;0;0,25;0,25;0,428571429;0,5;0,466666667;0,2;0,5;0,066666667;0,5;0,066666667;0,5;0;0,25;0;0,142857143;0,2;0,777777778;0,5;0,368888889;0,442173077;0,06993007;0,271653543;0,706521739;0,238095238;0,611428571;0,056742815;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,372222222;0,5;0,324444444;0,625;0,041958042;0,263779528;0,152173913;0,104761905;0,154285714;0,052005474;0
0,2;0,333333333;0,5;0;0,428571429;0,25;0,2;0,2;0,5;0,466666667;0,25;0,466666667;1;0,25;0,25;0,066666667;0,428571429;0,466666667;0,594444444;0,5;0,502222222;0,625;0,125874126;0,421259843;0,315217391;0,247619048;0,24;0,315717444;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,0625;0,466666667;0,466666667;0,5;0;0,25;0,2;1;0,25;0,5;0,466666667;0,428571429;0,2;0,25;0,5;0,377777778;0,625;0,041958042;0,153543307;0,108695652;0,166666667;0,342857143;0,012527634;0
0,2;0;0,5;0,25;0,428571429;0,25;0,2;0,2;0,25;0,066666667;0,5;0,2;1;0,25;0;0,2;0,428571429;0,2;0,472222222;0,5;0,466666667;0,625;0,076923077;0,271653543;0,27173913;0,261904762;0,514285714;0,064638383;0
0;0;0,5;0,25;0,428571429;0,125;0,2;0,466666667;0,5;0,066666667;0,5;0,2;1;0,25;1;0,066666667;0,428571429;0,2;0,311111111;0,714285714;0,155555556;0,384615385;0,034965035;0,18503937;0,277173913;0,095238095;0,257142857;0,024107801;0
0;0;0,5;0,25;0,428571429;0,125;0,2;0,466666667;0,5;0,066666667;0,5;0,2;1;0,25;1;0,066666667;0,428571429;0,2;0,561111111;0,5;0,266666667;0,384615385;0,076923077;0,322834646;0,413043478;0,214285714;0,457142857;0,046636488;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,527777778;0,5;0,297777778;0,625;0,083916084;0,287401575;0,434782609;0,247619048;0,234285714;0,02831877;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,244444444;0,5;0,226666667;0;0,013986014;0,188976378;0,211956522;0,195238095;0,348571429;0,007263923;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,355555556;0,5;0,315555556;0;0,06993007;0,267716535;0,320652174;0,314285714;0,491428571;0,025160543;0
0,066666667;0,333333333;0,5;1;0,428571429;0,125;0,066666667;0,2;0,5;0,2;0;0,2;1;0,5;0,25;0,466666667;0,142857143;0,066666667;0,083333333;0,5;0,2;0,625;0,055944056;0,173228346;0,27173913;0,476190476;0,257142857;0,068322981;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,5;1;0,466666667;0,5;0,066666667;0,125;0,2;1;1;0,25;0,466666667;1;0,066666667;0,316666667;0,5;0,2;0,625;0,055944056;0,232283465;0,282608696;0,19047619;0,2;0,053058217;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,5;1;0,466666667;0,5;0,066666667;0,125;0,2;1;1;0,25;0,466666667;1;0,066666667;0,705555556;0,5;0,444444444;0,625;0,13986014;0,350393701;0,663043478;0,404761905;0,142857143;0,14254132;0
0,466666667;0;0,5;0,25;1;1;0,466666667;0,2;0,25;0,2;0,25;0,066666667;1;0,5;0;0,466666667;1;0,2;0,638888889;0,25;0,266666667;0,442173077;0,062937063;0,271653543;0,190217391;0,30952381;0,685714286;0,035687967;0
0,066666667;0,333333333;0,25;0,125;0,142857143;0,5;0,466666667;0;0,5;0,066666667;1;0,066666667;0,5;0;0,125;0,066666667;0;0,2;0,361111111;0,5;0,488888889;0,384615385;0,06993007;0,271653543;0,652173913;0,333333333;0,314285714;0,189388357;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,444444444;0,5;0,4;0,384615385;0,104895105;0,429133858;0,380434783;0,357142857;0,257142857;0,147278661;0
0,2;0,333333333;0,5;0;0,428571429;0,5;0,066666667;0,066666667;0,5;1;0,5;0,466666667;0,5;0,125;0,25;0,066666667;1;1;0,75;0,5;0,555555556;0,625;0,153846154;0,448818898;0,244565217;0,166666667;0,2;0,297610275;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,527777778;0,5;0,533333333;0,384615385;0,125874126;0,38976378;0,543478261;0,142857143;0,257142857;0,135277398;0
0,2;0,333333333;0,5;0,125;0,428571429;0,25;0,2;0,066666667;0,5;0,2;0,5;0,2;1;0,5;0,25;0,2;0,142857143;0,2;0,655555556;0,5;0,275555556;0,384615385;0,111888112;0,291338583;0,461956522;0,30952381;0,514285714;0,145804822;0
0,066666667;0,333333333;0,5;0,25;0,142857143;0,25;0,066666667;0,2;0,5;0,066666667;0,5;0,066666667;1;0,5;0,25;0,466666667;0,142857143;0,466666667;0,5;0,5;0,275555556;0,384615385;0,097902098;0,291338583;0,625;0,357142857;0,445714286;0,071481209;0
0;0;0;0,5;0,428571429;0,0625;0,2;0,2;0,5;0,066666667;0;0,466666667;1;1;0,25;0,466666667;1;0,2;0,25;0,5;0,4;0,192307692;0,090909091;0,330708661;0,597826087;0,452380952;0,428571429;0,039898937;0
0,066666667;0,333333333;0,5;0,5;0,428571429;0,0625;0,466666667;0,466666667;0,5;0;0;0,466666667;1;0,5;0,25;1;0,428571429;0,2;0,394444444;0,5;0,36;0,384615385;0,118881119;0,334645669;0,576086957;0,171428571;0,514285714;0,054110959;0
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,583333333;0,25;0,555555556;0,384615385;0,055944056;0,251968504;0,27173913;0,214285714;0,514285714;0,026739657;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,466666667;0,2;0,5;0,2;0,25;0,066666667;1;0,5;0,25;0,466666667;1;0,2;0,305555556;0,25;0,466666667;0,384615385;0,041958042;0,251968504;0,652173913;0,357142857;0,342857143;0,027160754;0
0,066666667;0,333333333;0,5;0;0,428571429;0,125;0,2;0,2;0,5;0,2;0;1;1;0,25;0,25;0,2;0,428571429;0,466666667;0,5;0,5;0,533333333;0,442173077;0,125874126;0,291338583;0,190217391;0,261904762;0,514285714;0,044636278;0
0,2;0,333333333;0,5;0;0,428571429;0,5;0,466666667;0,2;0,5;0,466666667;0,25;0,2;1;0,25;0,25;0,2;1;0,466666667;0,694444444;0,5;0,333333333;0,625;0,160839161;0,429133858;0,326086957;0,19047619;0,428571429;0,306242762;0
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,416666667;0,5;0,288888889;0,384615385;0,048951049;0,330708661;0,679347826;0,261904762;0,485714286;0,035687967;0
0,2;0,333333333;0,5;0,25;1;0,125;0,2;0,466666667;1;0,2;0,25;0,2;1;0,5;0,25;0,066666667;0,428571429;0,2;0,888888889;0,25;0,4;0,625;0,097902098;0,263779528;0,298913043;0,452380952;0,6;0,05463733;0
0,066666667;0,333333333;0,25;0,25;0,142857143;1;0,2;0;0,5;0,2;1;0,066666667;0,25;0;0,125;0,066666667;0,428571429;0,466666667;0,277777778;0,5;0,622222222;0,384615385;0,083916084;0,232283465;0,35326087;0,619047619;0,2;0,35782714;0
0,066666667;1;0,5;0,25;0,428571429;0;0,2;0,2;1;0,2;0,25;0,2;0;0,25;0,25;0,2;0,428571429;0,2;0,527777778;0,25;0,577777778;0,192307692;0,13986014;0,173228346;0,298913043;0,547619048;0,228571429;0,112117065;0
0,066666667;1;0,5;0,25;0,428571429;0;0,466666667;0,2;1;0,2;0,25;0,066666667;0;0,25;0,25;0,466666667;1;0,2;0,416666667;0,5;0,288888889;0,384615385;0,076923077;0,271653543;0,380434783;0,238095238;0,6;0,027897673;0
0,066666667;1;0,5;0,125;0,428571429;0;0,2;0,066666667;1;0,2;0,5;0,2;0;0,25;0,25;0,2;0,142857143;0,2;0,333333333;0,5;0,453333333;0,384615385;0,006993007;0,192913386;0,516304348;0,414285714;0,462857143;0,000210548;0
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,388888889;1;0,555555556;0,625;0,006993007;0,291338583;0,35326087;0,523809524;0,514285714;0,000210548;1
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,555555556;1;0,444444444;0,625;0,006993007;0,311023622;0,516304348;0,404761905;0,428571429;0,000210548;1
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,666666667;1;0,288888889;0,625;0,006993007;0,291338583;0,625;0,238095238;0,628571429;0,000210548;1
0,066666667;0,333333333;0,5;0,125;0,428571429;0,5;0,2;0,066666667;0,5;0;0,5;0,2;0,5;0;0,125;0,066666667;0,142857143;0,066666667;0,638888889;0;0,511111111;0,625;0,363636364;0,38976378;0,760869565;0,380952381;0,485714286;0,718917781;1
0,2;0,333333333;1;0,25;1;0,25;0;0,2;0,5;0,2;0,25;0,2;1;0,5;0,25;0,2;0,142857143;0;0,638888889;0;0,422222222;0,625;0,27972028;0,350393701;0,760869565;0,476190476;0,542857143;0,35361617;1
0;0,333333333;0,25;0,25;0;0,5;0,2;0,066666667;0,5;0;1;0;0,5;0;0,125;0,2;0;0,466666667;0,472222222;0,714285714;0,448888889;0,625;0,104895105;0,354330709;0,652173913;0,40952381;0,411428571;0,452573955;1
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,861111111;0;0,466666667;0,625;0,244755245;0,429133858;0,380434783;0,428571429;0,542857143;0,442046531;1
0,066666667;1;1;0,125;1;0;0,066666667;0,2;1;0,066666667;0,25;0,466666667;0;0,25;0,25;0,2;0,428571429;0,066666667;0,638888889;0;0,422222222;0,625;0,300699301;0,586614173;0,597826087;0,380952381;0,485714286;0,789451521;1
0,466666667;1;0,5;0,25;0,428571429;0,125;0,2;0,2;1;0,2;0,25;0,2;1;0,5;0,125;0,2;0,428571429;0,2;0,361111111;0,714285714;0,511111111;0,625;0,090909091;0,468503937;0,35326087;0,523809524;0,457142857;0,090009475;1
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,416666667;0,5;0,333333333;0,625;0,013986014;0,311023622;0,380434783;0,285714286;0,428571429;0,003158227;0
0,2;0,333333333;0,5;0,5;0,428571429;0,25;0,066666667;0,2;0,5;0,466666667;0,25;0,066666667;1;0,5;0,25;0,2;0,142857143;0,066666667;0,527777778;0,5;0,422222222;0,625;0,006993007;0,38976378;0,489130435;0,380952381;0,542857143;0,001368565;1
0,466666667;0;0,5;0,25;1;0,5;0,2;0,2;0,25;0,2;0,25;0,2;1;0,5;0;0,2;0,428571429;0,2;0,472222222;0;0,377777778;0,625;0,090909091;0,271653543;0,679347826;0,333333333;0,685714286;0,053058217;1
0,466666667;0,333333333;0,5;0,125;0,428571429;0,25;0,466666667;0,466666667;0,5;0,066666667;0,125;0,466666667;1;1;0,25;0,2;0,428571429;0,066666667;0,544444444;0,714285714;0,311111111;0,442173077;0;0,38976378;0,597826087;0,261904762;0,697142857;0,002105485;1
0,2;0,333333333;0,5;0,25;0,428571429;0,5;0,2;0,2;0;0,2;0,25;0,2;1;0,5;0,25;0,2;0,428571429;0,2;0,638888889;0;0,511111111;0,625;0,20979021;0,468503937;0,597826087;0,476190476;0,657142857;0,336772292;1
